id,period,model,rule,piq,y,irate,rrate,pi
109,12,NK_PP17,Growth,0.0065229409374296665,0.01282529067248106,-0.008886250667273998,-0.0136492270976305,0.0112378541380167
109,13,NK_PP17,Growth,0.00476297689601779,0.009412984363734722,-0.006506375037133694,-0.009992607869207859,0.0081510990858078
109,14,NK_PP17,Growth,0.003486233064904809,0.006914832163602114,-0.004773648921400309,-0.007329397834837437,0.005933628883212805
109,15,NK_PP17,Growth,0.002555748913437128,0.005082482006400824,-0.0035069941077381372,-0.00538258720189333,0.004331974778324366
109,16,NK_PP17,Growth,0.0018755929777398705,0.003736835904419422,-0.002577501116320491,-0.003955010324716568,0.00317013799212873
109,17,NK_PP17,Growth,0.0013775089755654335,0.0027480830904096365,-0.0018948239739984274,-0.0029070929158478975,0.002323770895600319
109,18,NK_PP17,Growth,0.0010122689418494701,0.002021309919655323,-0.0013933279551565647,-0.0021374959032982588,0.001705280039459467
109,19,NK_PP17,Growth,0.000744168006349355,0.0014869360020384192,-0.0010247949976474047,-0.0015720219817012548,0.0012523849727585912
109,20,NK_PP17,Growth,0.0005472269840538502,0.0010939299827441573,-0.0007538499776273966,-0.0011563339503481984,0.0009202929795719683
109,21,NK_PP17,Growth,0.0004024840018246323,0.0008048469899222255,-0.0005545900203287601,-0.0008506580488756299,0.0006765369907952845
109,22,NK_PP17,Growth,0.0002960679994430393,0.0005921829724684358,-0.00040802601142786443,-0.000625835033133626,0.0004974870244041085
109,23,NK_PP17,Growth,0.00021780900715384632,0.00043572401045821607,-0.0003002099983859807,-0.00046045699855312705,0.0003658969944808632
109,24,NK_PP17,Growth,0.00016024700016714633,0.0003206089895684272,-0.00022088999685365707,-0.00033879399416036904,0.00026915199123322964
109,25,NK_PP17,Growth,0.00011790399730671197,0.00023591099306941032,-0.0001625320001039654,-0.0002492839121259749,0.00019800699374172837
109,26,NK_PP17,Growth,8.675189747009426e-05,0.00017359000048600137,-0.00011959399853367358,-0.0001834263966884464,0.00014567800099030137
109,27,NK_PP17,Growth,6.383239815477282e-05,0.000127733001136221,-8.800040086498484e-05,-0.00013496930478140712,0.00010718400153564289
109,28,NK_PP17,Growth,4.696890027844347e-05,9.399100235896185e-05,-6.475349800894037e-05,-9.931439853971824e-05,7.886419916758314e-05
109,29,NK_PP17,Growth,3.456090053077787e-05,6.916240090504289e-05,-4.764800178236328e-05,-7.307900523301214e-05,5.802850137115456e-05
109,30,NK_PP17,Growth,2.5430999812670052e-05,5.089259866508655e-05,-3.506130087771453e-05,-5.377440174925141e-05,4.269829878467135e-05
109,31,NK_PP17,Growth,1.871310087153688e-05,3.7449000956257805e-05,-2.5799599825404584e-05,-3.956940054195002e-05,3.141850174870342e-05
109,32,NK_PP17,Growth,1.3769799807050731e-05,2.7556699933484197e-05,-1.8984499547514133e-05,-2.911689989559818e-05,2.311870048288256e-05
109,33,NK_PP17,Growth,1.0132400348084047e-05,2.0277500880183652e-05,-1.3969600331620313e-05,-2.142547964467667e-05,1.701159999356605e-05
109,34,NK_PP17,Growth,7.455880222551059e-06,1.4921100046194624e-05,-1.0279500202159397e-05,-1.5765870557515882e-05,1.251780031452654e-05
109,35,NK_PP17,Growth,5.486369900609134e-06,1.097960011975374e-05,-7.5641100920620374e-06,-1.160123065346852e-05,9.211120413965546e-06
109,36,NK_PP17,Growth,4.037120106659131e-06,8.079329745669384e-06,-5.5660198086116e-06,-8.5367200881592e-06,6.7779501478071325e-06
109,37,NK_PP17,Growth,2.9707000521739246e-06,5.945149951003259e-06,-4.0957402234198526e-06,-6.281720288825454e-06,4.987509782949928e-06
109,38,NK_PP17,Growth,2.1859800654056016e-06,4.374719992483733e-06,-3.0138398869894445e-06,-4.6223799472500104e-06,3.6700400869449368e-06
